_lerpT,_lerp1,_lerp2,_hoverPositionY
0.7988948,1.793747,2.193747,2.113305
0.8149781,1.793853,2.193853,2.119844
0.8307726,1.793959,2.193959,2.126268
0.8461168,1.794065,2.194065,2.132511
0.8608402,1.79417,2.19417,2.138507
0.8750224,1.794276,2.194277,2.144285
0.8885964,1.794383,2.194383,2.149822
0.9015788,1.794489,2.194489,2.155121
0.9139093,1.794672,2.194672,2.160236
0.9309905,1.794897,2.194897,2.167293
0.9414907,1.795123,2.195123,2.17172
0.9513115,1.795348,2.195348,2.175873
0.9602473,1.79557,2.19557,2.179669
0.9682594,1.795795,2.195795,2.183099
0.9755369,1.796019,2.196019,2.186234
0.9818999,1.796319,2.196319,2.189079
0.9873723,1.79667,2.19667,2.191618
0.9919167,1.797191,2.197191,2.193958
0.9968536,1.797621,2.197621,2.196362
0.9988936,1.798124,2.198124,2.197682
0.9998937,1.798632,2.198632,2.19859
0.9998937,1.799306,2.199306,2.199306
0,2.199306,1.799306,2.199306
0.000537536,2.200085,1.800085,2.19987
0.002140389,2.201285,1.801285,2.200429
0.004721624,2.203088,1.803087,2.201199
0.008376383,2.204871,1.804871,2.20152
0.01296564,2.207536,1.807535,2.202349
0.02157046,2.20948,1.809479,2.200851
0.02851294,2.211674,1.811674,2.200269
0.0362254,2.21386,1.81386,2.19937
0.04472785,2.216043,1.816043,2.198152
0.05400955,2.218248,1.818248,2.196644
0.06416366,2.220464,1.820464,2.194798
0.075122,2.222672,1.822672,2.192624
0.08676755,2.224977,1.824977,2.19027
0.0991907,2.228867,1.828866,2.18919
0.1189147,2.231437,1.831437,2.183872
0.1327233,2.23404,1.83404,2.180951
0.1472942,2.236609,1.836609,2.177691
0.1622282,2.239229,1.839229,2.174338
0.1779954,2.241845,1.841845,2.170646
0.1942498,2.244408,1.844408,2.166708
0.2106428,2.247406,1.847406,2.163149
0.2277762,2.250468,1.850467,2.159357
0.2450145,2.255109,1.855109,2.157103
0.2718541,2.258164,1.858164,2.149423
0.2899458,2.261299,1.861299,2.14532
0.3088216,2.264382,1.864382,2.140853
0.3276758,2.267459,1.867459,2.136389
0.3467398,2.270588,1.870588,2.131892
0.3663467,2.274161,1.874161,2.127622
0.3858713,2.277962,1.877962,2.123613
0.4059815,2.281638,1.881638,2.119246
0.4255706,2.287281,1.88728,2.117052
0.4558275,2.29097,1.89097,2.108639
0.4756985,2.2947,1.8947,2.10442
0.4958169,2.298434,1.898434,2.100107
0.5159699,2.302209,1.902209,2.095821
0.5363179,2.306322,1.906322,2.091795
0.5563008,2.310819,1.910819,2.088299
0.5761138,2.315423,1.915423,2.084977
0.596275,2.319996,1.919996,2.081486
0.6161646,2.326724,1.926723,2.080258
0.6451079,2.331297,1.931297,2.073253
0.6645168,2.335789,1.935789,2.069983
0.6833467,2.340346,1.940346,2.067008
0.7021784,2.345011,1.945011,2.06414
0.7205538,2.350604,1.950604,2.062382
0.7388331,2.356199,1.956199,2.060666
0.7567621,2.361768,1.961768,2.059063
0.7742119,2.367369,1.967369,2.057684
0.7913384,2.375574,1.975574,2.059038
0.8156021,2.381114,1.981113,2.054873
0.8313815,2.386699,1.986699,2.054147
0.8467671,2.392234,1.992234,2.053527
0.8614679,2.398956,1.998956,2.054369
0.8756035,2.405697,2.005697,2.055455
0.8890735,2.412467,2.012467,2.056838
0.9019735,2.419211,2.019211,2.058421
0.9141639,2.426125,2.026124,2.060459
0.9259515,2.436251,2.036251,2.065871
0.9418516,2.4431,2.0431,2.06636
0.9516423,2.449816,2.049816,2.069159
0.9604192,2.458085,2.058085,2.073917
0.9685461,2.466293,2.066293,2.078875
0.9757587,2.474441,2.074441,2.084137
0.9820492,2.482749,2.082749,2.089929
0.9875412,2.490989,2.090989,2.095973
0.9920392,2.499244,2.099244,2.102428
0.9955676,2.511561,2.111561,2.113333
0.9989514,2.520304,2.120304,2.120723
0.9999112,2.529937,2.129936,2.129972
0.9999112,2.139727,2.539727,1.929972
0,2.139727,2.539727,2.139727
0.0005448766,2.149551,2.549551,2.149769
0.002167461,2.159192,2.559192,2.160059
0.004777947,2.168793,2.568794,2.170705
0.008351274,2.178557,2.578557,2.181897
0.01295363,2.188326,2.588326,2.193508
0.01850642,2.204823,2.604824,2.212226
0.02865759,2.216559,2.616559,2.228022
0.03654257,2.227958,2.627958,2.242575
0.04502636,2.23928,2.63928,2.25729
0.05422777,2.250854,2.650855,2.272546
0.06440436,2.262477,2.662477,2.288239
0.07537892,2.273921,2.673921,2.304073
0.08689612,2.286075,2.686075,2.320834
0.09922971,2.299634,2.699634,2.339325
0.1125023,2.319245,2.719245,2.364246
0.1328587,2.332516,2.732516,2.385659
0.1473659,2.345907,2.745907,2.404854
0.1625749,2.359287,2.759287,2.424317
0.1783039,2.3724,2.7724,2.443721
0.194218,2.385915,2.785915,2.463602
0.210912,2.399978,2.799978,2.484343
0.2277373,2.414304,2.814304,2.505399
0.2452923,2.428555,2.828556,2.526672
0.2631431,2.449887,2.849887,2.555144
0.2905173,2.463886,2.863886,2.580092
0.3088669,2.478085,2.878085,2.601632
0.3277561,2.492441,2.892441,2.623544
0.3471128,2.50698,2.90698,2.645825
0.3665104,2.521632,2.921632,2.668236
0.3860411,2.5365,2.9365,2.690917
0.4060252,2.550903,2.950903,2.713313
0.4255206,2.566128,2.966128,2.736336
0.4462362,2.587883,2.987883,2.766377
0.4759733,2.602655,3.002656,2.793045
0.4962163,2.617393,3.017393,2.81588
0.5164167,2.632047,3.032047,2.838614
0.5362052,2.647245,3.047245,2.861727
0.5566456,2.662007,3.062007,2.884665
0.5764156,2.677001,3.077001,2.907567
0.5963852,2.691914,3.091914,2.930469
0.616111,2.70699,3.10699,2.953434
0.6358737,2.729239,3.129239,2.983588
0.6646654,2.744126,3.144126,3.009992
0.6836356,2.759081,3.159081,3.032535
0.7023,2.774175,3.174175,3.055095
0.7208263,2.789151,3.189151,3.077482
0.7388834,2.804287,3.204288,3.099841
0.7567695,2.819307,3.219307,3.122015
0.7741272,2.834322,3.234322,3.143973
0.7910727,2.849556,3.249556,3.165985
0.8078067,2.87222,3.27222,3.195343
0.8317893,2.887012,3.287012,3.219727
0.8467639,2.902092,3.302093,3.240798
0.8614874,2.917235,3.317235,3.26183
0.8756898,2.932335,3.332335,3.282611
0.8892475,2.947423,3.347423,3.303122
0.9021572,2.962376,3.362376,3.323239
0.9142969,2.977502,3.377502,3.343221
0.9258843,2.992632,3.392632,3.362986
0.9367474,3.015355,3.415355,3.390054
0.9516116,3.0305,3.430501,3.411145
0.9605228,3.045541,3.445541,3.42975
0.9685535,3.060864,3.460864,3.448285
0.9758664,3.075934,3.475934,3.466281
0.9821742,3.090959,3.490959,3.483828
0.9875623,3.106376,3.506376,3.501401
0.9921247,3.121409,3.52141,3.518259
0.9956031,3.136755,3.536755,3.534996
0.9981324,3.159204,3.559205,3.558458
0.9999183,3.174321,3.574321,3.574288
0.9999183,3.189378,3.589378,3.589378
0,3.589378,3.189378,3.589378
0.0005315302,3.604379,3.204379,3.604167
0.002098977,3.619603,3.219603,3.618764
0.004720736,3.634572,3.234572,3.632684
0.0082911,3.649688,3.249688,3.646371
0.01289637,3.664664,3.264664,3.659505
0.01839894,3.679935,3.279935,3.672576
0.02494498,3.702278,3.302278,3.6923
0.03615562,3.717221,3.317221,3.702759
0.04469529,3.732178,3.332178,3.7143
0.05404643,3.747135,3.347135,3.725516
0.06417085,3.761003,3.361003,3.735335
0.07517063,3.77413,3.37413,3.744061
0.08682935,3.787384,3.387383,3.752652
0.09930765,3.799432,3.399431,3.759708
0.1119092,3.810803,3.410803,3.766039
0.125733,3.827612,3.427612,3.777319
0.147292,3.838657,3.438657,3.77974
0.1622018,3.848241,3.448241,3.78336
0.1777942,3.857785,3.457785,3.786668
0.1938204,3.867421,3.467421,3.789893
0.2104783,3.877036,3.477036,3.792845
0.2275429,3.885772,3.485772,3.794755
0.2448607,3.893994,3.493994,3.79605
0.2625773,3.902362,3.502362,3.797331
0.2809708,3.914943,3.514943,3.802555
0.3092445,3.922917,3.522917,3.799219
0.3276912,3.930142,3.530142,3.799065
0.3469889,3.937298,3.537298,3.798502
0.3663257,3.944507,3.544507,3.797977
0.386001,3.951606,3.551606,3.797205
0.4055378,3.958809,3.558809,3.796594
0.4255016,3.965621,3.56562,3.79542
0.4455684,3.97188,3.57188,3.793653
0.4655904,3.981347,3.581347,3.795111
0.4959535,3.987593,3.587593,3.789212
0.5160021,3.993857,3.593857,3.787456
0.5360829,4.000149,3.600149,3.785716
0.5562047,4.005912,3.605912,3.78343
0.5762628,4.011458,3.611458,3.780953
0.5962763,4.01687,3.61687,3.778359
0.6156704,4.022398,3.622398,3.77613
0.635316,4.027993,3.627993,3.773866
0.6549897,4.036165,3.636165,3.774169
0.6833014,4.041486,3.641486,3.768165
0.7022774,4.046295,3.646295,3.765384
0.7206118,4.051105,3.651105,3.762861
0.738623,4.056015,3.656014,3.760565
0.7566457,4.060791,3.660791,3.758133
0.7737977,4.065639,3.665638,3.756119
0.7907841,4.070554,3.670554,3.75424
0.8075572,4.075359,3.675359,3.752336
0.8234885,4.081717,3.681717,3.752322
0.8465637,4.085957,3.685957,3.747332
0.8612727,4.090207,3.690207,3.745697
0.8754395,4.094471,3.694471,3.744296
0.889049,4.09871,3.69871,3.74309
0.9019425,4.102993,3.702993,3.742216
0.9143014,4.107224,3.707224,3.741503
0.9258152,4.111139,3.711139,3.740813
0.9366336,4.114946,3.714946,3.740293
0.9469809,4.120434,3.720434,3.741642
0.9604425,4.124107,3.724107,3.73993
0.9684508,4.127799,3.727799,3.740419
0.9756557,4.131547,3.731547,3.741285
0.9820748,4.135237,3.735237,3.742407
0.9874852,4.138952,3.738952,3.743958
0.9919927,4.142325,3.742325,3.745528
0.995529,4.145556,3.745556,3.747345
0.9980685,4.14879,3.748791,3.749563
0.9995676,4.153571,3.753571,3.753744
0.9995676,3.756836,4.156836,3.553744
0,3.756836,4.156836,3.756836
0.0005552011,3.760001,4.160001,3.760223
0.002133942,3.763164,4.163164,3.764018
0.004707874,3.766366,4.166367,3.76825
0.008299083,3.769467,4.169467,3.772787
0.01292051,3.7722,4.1722,3.777368
0.01841368,3.774942,4.174942,3.782308
0.02483312,3.777704,4.177704,3.787637
0.03218837,3.781799,4.181799,3.794675
0.04466952,3.784528,4.184527,3.802395
0.05399126,3.787296,4.187296,3.808893
0.06423686,3.790083,4.190084,3.815778
0.07532324,3.79278,4.19278,3.822909
0.0867513,3.795307,4.195307,3.830008
0.09905396,3.797632,4.197632,3.837254
0.112182,3.799926,4.199926,3.844799
0.1257695,3.802238,4.202238,3.852545
0.1400682,3.805679,4.205678,3.861706
0.1624222,3.807986,4.207986,3.872955
0.1780827,3.810248,4.210248,3.881481
0.1939231,3.812529,4.212529,3.890098
0.2103556,3.814852,4.214851,3.898994
0.2275429,3.817034,4.217034,3.908051
0.2448213,3.818908,4.218908,3.916837
0.2626784,3.820772,4.220772,3.925844
0.2807896,3.822664,4.222663,3.934979
0.2994894,3.825463,4.225462,3.945258
0.3277208,3.827328,4.227328,3.958416
0.3468602,3.82919,4.22919,3.967934
0.3661832,3.83106,4.23106,3.977533
0.3857915,3.832953,4.232953,3.987269
0.4058025,3.834817,4.234817,3.997138
0.4256436,3.836433,4.236433,4.006691
0.4456279,3.837877,4.237876,4.016128
0.4656126,3.839318,4.239317,4.025563
0.4856107,3.841508,4.241508,4.035752
0.5160338,3.842952,4.242952,4.049366
0.536089,3.844409,4.244409,4.058844
0.5562447,3.84587,4.24587,4.068367
0.5763806,3.847304,4.247304,4.077856
0.596041,3.848751,4.248751,4.087167
0.6157419,3.850245,4.250245,4.096541
0.6358995,3.851424,4.251424,4.105783
0.6549716,3.852464,4.252464,4.114452
0.6741542,3.854014,4.254014,4.123676
0.7022555,3.855049,4.255049,4.135951
0.7206417,3.856086,4.256085,4.144342
0.7387478,3.857117,4.257117,4.152616
0.7563948,3.858172,4.258172,4.16073
0.7740632,3.859192,4.259192,4.168817
0.7907276,3.860246,4.260246,4.176537
0.8075035,3.861282,4.261282,4.184283
0.8235142,3.862215,4.262215,4.191621
0.8391243,3.863158,4.263157,4.198807
0.8614144,3.863787,4.263787,4.208353
0.8755987,3.864421,4.264421,4.214661
0.8892548,3.865041,4.265041,4.220743
0.9019811,3.865671,4.265671,4.226463
0.9142648,3.8663,4.2663,4.232006
0.9258401,3.866927,4.266927,4.237263
0.936639,3.867554,4.267554,4.242209
0.9467061,3.868185,4.268185,4.246868
0.9560526,3.869077,4.269077,4.251498
0.9685176,3.869293,4.269293,4.256701
0.9756789,3.869513,4.269513,4.259785
0.982079,3.86973,4.26973,4.262562
0.9874936,3.869948,4.269948,4.264945
0.99198,3.870166,4.270165,4.266957
0.9955063,3.870384,4.270383,4.268586
0.9980394,3.870603,4.270603,4.269819
0.9995543,3.870824,4.270824,4.270646
0.9995543,3.871149,4.271149,4.271149
0,4.271149,3.871149,4.271149
0.001189985,4.271367,3.871367,4.270891
0.003277134,4.271494,3.871495,4.270184
0.006412077,4.271298,3.871298,4.268733
0.01051227,4.271101,3.871101,4.266896
0.01557006,4.270903,3.870903,4.264675
0.02160747,4.270709,3.870709,4.262066
0.02839751,4.270513,3.870513,4.259154
0.03612224,4.270309,3.87031,4.25586
0.04501464,4.270011,3.870012,4.252006
0.05960957,4.269812,3.869812,4.245968
0.07034756,4.269619,3.869619,4.24148
0.08147507,4.269425,3.869426,4.236835
0.09333566,4.269199,3.8692,4.231865
0.1057317,4.268588,3.868588,4.226295
0.1189299,4.267975,3.867975,4.220403
0.1327392,4.267357,3.867357,4.214261
0.1472828,4.266737,3.866737,4.207824
0.1624275,4.265813,3.865813,4.200842
0.1859771,4.265196,3.865196,4.190805
0.2023204,4.264582,3.864582,4.183654
0.2190287,4.263956,3.863956,4.176345
0.2365236,4.263346,3.863346,4.168737
0.2539345,4.262729,3.862729,4.161155
0.2719355,4.262105,3.862105,4.153331
0.2904924,4.261188,3.861188,4.14499
0.3089487,4.260118,3.860118,4.136538
0.32799,4.258532,3.858532,4.127336
0.356689,4.257474,3.857475,4.114799
0.3760728,4.256401,3.856401,4.105971
0.3959437,4.255339,3.855339,4.096961
0.4157507,4.254287,3.854287,4.087986
0.4355024,4.253222,3.853222,4.079021
0.4555769,4.252141,3.852141,4.06991
0.4760317,4.251089,3.851089,4.060676
0.4959594,4.250015,3.850015,4.051631
0.5163125,4.248417,3.848417,4.041892
0.5465468,4.247351,3.847351,4.028733
0.5664422,4.246265,3.846265,4.019688
0.5862145,4.245161,3.845161,4.010675
0.6061774,4.244066,3.844066,4.001595
0.6258337,4.242965,3.842965,3.992632
0.6453959,4.242019,3.842019,3.983861
0.6645947,4.241097,3.841097,3.975259
0.6837089,4.240187,3.840187,3.966703
0.7023126,4.238813,3.838813,3.957888
0.7298181,4.237876,3.837876,3.945949
0.7481453,4.236971,3.836971,3.937713
0.7654784,4.236058,3.836058,3.929867
0.7825673,4.235137,3.835137,3.92211
0.7993729,4.234244,3.834244,3.914495
0.8155105,4.233504,3.833504,3.9073
0.8316025,4.232778,3.832778,3.900137
0.8468523,4.232057,3.832057,3.893316
0.8614525,4.230967,3.830967,3.886386
0.8824584,4.230237,3.830237,3.877254
0.8957448,4.22951,3.82951,3.871212
0.9083217,4.228781,3.828781,3.865452
0.9202693,4.228054,3.828054,3.859946
0.9314598,4.227326,3.827326,3.854742
0.9419307,4.226605,3.826606,3.849833
0.9515418,4.22588,3.82588,3.845263
0.9604297,4.225146,3.825146,3.840974
0.9685792,4.224055,3.824055,3.836624
0.9790814,4.223329,3.823329,3.831696
0.984963,4.222591,3.822591,3.828606
0.989988,4.221866,3.821866,3.825871
0.9939669,4.221143,3.821143,3.823557
0.9969586,4.220424,3.820424,3.821641
0.9989427,4.219692,3.819692,3.820115
0.9999141,4.218964,3.818964,3.818998
0.9999141,3.818233,4.218233,3.618998
0,3.818233,4.218233,3.818233
0.0005435218,3.817145,4.217145,3.817363
0.003314668,3.816415,4.216414,3.81774
0.006452428,3.816035,4.216035,3.818616
0.01048291,3.815651,4.215651,3.819844
0.01552705,3.81526,4.21526,3.82147
0.02162316,3.814881,4.21488,3.82353
0.02841631,3.8145,4.2145,3.825867
0.03608715,3.814115,4.214115,3.82855
0.04468894,3.813726,4.213726,3.831602
0.05417997,3.813155,4.213155,3.834827
0.06958117,3.812774,4.212774,3.840606
0.08076999,3.812386,4.212386,3.844694
0.09285685,3.812003,4.212003,3.849146
0.1054972,3.81162,4.21162,3.853819
0.1187594,3.811235,4.211235,3.858738
0.1327323,3.810851,4.210851,3.863944
0.1472405,3.810465,4.210465,3.869361
0.1623863,3.810082,4.210082,3.875036
0.1779688,3.809506,4.209506,3.880694
0.2022827,3.809119,4.209119,3.890033
0.2192062,3.808743,4.208743,3.896426
0.2360951,3.808357,4.208357,3.902795
0.2538336,3.807976,4.207975,3.909509
0.2717004,3.807575,4.207575,3.916255
0.2908124,3.807199,4.207199,3.923524
0.3091307,3.806823,4.206822,3.930475
0.3276843,3.806434,4.206434,3.937508
0.3470905,3.805859,4.205859,3.944695
0.3762263,3.805481,4.205481,3.955972
0.3956304,3.805097,4.205097,3.963349
0.4154871,3.80471,4.20471,3.970904
0.4356374,3.80433,4.20433,3.978585
0.4554698,3.803943,4.203943,3.986131
0.4757324,3.803559,4.203559,3.993852
0.4959109,3.803177,4.203177,4.001542
0.5159758,3.802788,4.202788,4.009178
0.5363799,3.802217,4.202217,4.016768
0.5662617,3.801833,4.201833,4.028338
0.5861884,3.801451,4.201451,4.035926
0.6059388,3.801071,4.201071,4.043447
0.6254258,3.800684,4.200684,4.050854
0.6450806,3.8003,4.2003,4.058332
0.6643651,3.799909,4.199909,4.065655
0.6837428,3.799527,4.199527,4.073024
0.7023933,3.799143,4.199142,4.0801
0.7209042,3.798569,4.198569,4.086931
0.7478677,3.798188,4.198188,4.097335
0.7653004,3.797807,4.197806,4.103927
0.7824141,3.797421,4.197421,4.110386
0.7992561,3.797038,4.197038,4.11674
0.815505,3.79665,4.19665,4.122852
0.8314853,3.796266,4.196266,4.12886
0.8467593,3.795889,4.195889,4.134593
0.8612424,3.795499,4.195499,4.139997
0.8756288,3.794927,4.194927,4.145178
0.8956155,3.794543,4.194542,4.152789
0.9082186,3.794159,4.194159,4.157446
0.9201177,3.793776,4.193776,4.161823
0.9313147,3.793394,4.193394,4.16592
0.941723,3.793003,4.193003,4.169693
0.9516078,3.792624,4.192624,4.173267
0.9604074,3.792241,4.192241,4.176404
0.9684808,3.791854,4.191854,4.179246
0.9757705,3.791281,4.19128,4.181589
0.9849104,3.790899,4.190899,4.184863
0.9898505,3.790513,4.190513,4.186453
0.9938883,3.790113,4.190114,4.187669
0.9970249,3.789728,4.189728,4.188538
0.9990031,3.789363,4.189363,4.188964
0.9999083,3.788976,4.188976,4.188939
0.9999083,3.78858,4.18858,4.18858
0,4.18858,3.78858,4.18858
0.0005717735,4.18821,3.78821,4.187981
0.002122264,4.187637,3.787637,4.186788
0.006393288,4.187251,3.787251,4.184694
0.01050622,4.186865,3.786865,4.182663
0.015582,4.186483,3.786484,4.180251
0.0215261,4.1861,3.786101,4.17749
0.02837596,4.185711,3.785711,4.174361
0.0362255,4.185328,3.785328,4.170838
0.04479502,4.184949,3.78495,4.167031
0.05404103,4.184561,3.784561,4.162945
0.06432166,4.183988,3.783988,4.158259
0.08088689,4.183605,3.783605,4.15125
0.09283716,4.183219,3.78322,4.146085
0.1055327,4.18284,3.78284,4.140627
0.1186884,4.182455,3.782455,4.134979
0.1326439,4.182068,3.782068,4.12901
0.1472639,4.18168,3.78168,4.122775
0.1624868,4.181303,3.781302,4.116308
0.1778445,4.18092,3.78092,4.109782
0.1938664,4.180343,3.780343,4.102796
0.2189719,4.17996,3.77996,4.092371
0.2361455,4.179574,3.779574,4.085116
0.2538625,4.179187,3.779187,4.077642
0.2719939,4.178804,3.778805,4.070007
0.2902669,4.178424,3.778424,4.062317
0.3087529,4.178037,3.778037,4.054536
0.3278284,4.177654,3.777654,4.046523
0.3469844,4.177269,3.777269,4.038476
0.3664348,4.176697,3.776697,4.030123
0.3957073,4.176314,3.776314,4.018032
0.4155107,4.175926,3.775926,4.009721
0.4357163,4.175543,3.775543,4.001256
0.4557317,4.175162,3.775162,3.992869
0.4756994,4.174779,3.774779,3.984499
0.4958156,4.174395,3.774395,3.976069
0.5159586,4.174012,3.774012,3.967629
0.5360565,4.173626,3.773626,3.959204
0.5562586,4.173052,3.773052,3.950548
0.5861566,4.17267,3.77267,3.938207
0.6058917,4.172283,3.772283,3.929926
0.6257353,4.171896,3.771896,3.921602
0.6453583,4.171521,3.771521,3.913377
0.6642225,4.17113,3.77113,3.905441
0.6835954,4.170747,3.770747,3.897309
0.7023034,4.170365,3.770365,3.889444
0.7206824,4.169977,3.769977,3.881704
0.7390332,4.169405,3.769404,3.873791
0.7653979,4.16902,3.76902,3.862861
0.7826027,4.168638,3.768638,3.855597
0.7992709,4.168245,3.768245,3.848537
0.8159363,4.167869,3.767869,3.841495
0.8314285,4.167485,3.767485,3.834914
0.8467169,4.167105,3.767105,3.828418
0.8613257,4.166721,3.766721,3.822191
0.8754673,4.166335,3.766335,3.816148
0.8891231,4.165761,3.76576,3.810111
0.9082215,4.165378,3.765378,3.802089
0.9200918,4.164995,3.764995,3.796958
0.9312736,4.16461,3.76461,3.792101
0.9417732,4.164225,3.764225,3.787515
0.9515301,4.16384,3.76384,3.783228
0.9604536,4.163456,3.763457,3.779275
0.9685251,4.163076,3.763076,3.775666
0.9756917,4.162688,3.762688,3.772412
0.9821128,4.162117,3.762118,3.769273
0.9898474,4.161734,3.761734,3.765795
0.9938635,4.161348,3.761348,3.763802
0.9969178,4.160962,3.760962,3.762195
0.9989426,4.160583,3.760582,3.761005
0.9999064,4.160197,3.760197,3.760235
0.9999064,3.75981,4.159811,3.560235
0,3.75981,4.159811,3.75981
0.0005460993,3.75943,4.15943,3.759648
0.002128655,3.759045,4.159045,3.759896
0.004757297,3.758468,4.158468,3.760371
0.01056041,3.758084,4.158084,3.762308
0.0156243,3.757699,4.157699,3.763948
0.02163513,3.757314,4.157314,3.765968
0.0285316,3.756938,4.156938,3.76835
0.03612512,3.756546,4.156546,3.770996
0.04486823,3.756167,4.156168,3.774115
0.05413276,3.75578,4.15578,3.777433
0.0643924,3.755398,4.155397,3.781154
0.07527101,3.75482,4.15482,3.784929
0.09303426,3.754442,4.154442,3.791656
0.1054958,3.754055,4.154055,3.796253
0.1189312,3.753674,4.153674,3.801246
0.132732,3.753291,4.153291,3.806383
0.147222,3.752902,4.152902,3.811791
0.1624932,3.75252,4.15252,3.817517
0.1780062,3.752137,4.152137,3.82334
0.194055,3.751746,4.151746,3.829368
0.2109375,3.751172,4.151172,3.835547
0.2365609,3.750793,4.150793,3.845417
0.2540006,3.750399,4.150399,3.851999
0.2724677,3.750024,4.150024,3.859011
0.2903607,3.749645,4.149645,3.865789
0.3087954,3.749261,4.149261,3.872779
0.3277393,3.748875,4.148875,3.87997
0.3470361,3.748486,4.148486,3.8873
0.3666826,3.748105,4.148105,3.894778
0.3861637,3.747532,4.147532,3.901997
0.4157332,3.747151,4.147151,3.913444
0.4355462,3.746766,4.146766,3.920984
0.4556642,3.74638,4.146379,3.928645
0.475898,3.745997,4.145997,3.936356
0.4959994,3.745615,4.145615,3.944015
0.5160696,3.745222,4.145222,3.95165
0.5366542,3.744845,4.144845,3.959507
0.5564011,3.74446,4.14446,3.96702
0.5764714,3.743885,4.143885,3.974474
0.6062125,3.743506,4.143506,3.985991
0.6256256,3.74312,4.14312,3.993371
0.6452278,3.742736,4.142736,4.000827
0.6645309,3.742352,4.142352,4.008164
0.6835618,3.741968,4.141968,4.015392
0.7023534,3.741584,4.141584,4.022525
0.7208081,3.741201,4.141201,4.029524
0.7389166,3.740811,4.140811,4.036377
0.7569575,3.740237,4.140237,4.04302
0.7827787,3.739855,4.139855,4.052967
0.7994718,3.73947,4.13947,4.059259
0.8157946,3.739092,4.139092,4.06541
0.8313665,3.738705,4.138705,4.071252
0.8467631,3.738322,4.138322,4.077028
0.8614728,3.737941,4.137941,4.08253
0.8755439,3.737553,4.137553,4.08777
0.8892437,3.737168,4.137168,4.092865
0.9022018,3.736595,4.136595,4.097476
0.920223,3.736204,4.136204,4.104293
0.9316156,3.735823,4.135823,4.108469
0.9419996,3.735446,4.135446,4.112246
0.9515251,3.73506,4.13506,4.11567
0.9604836,3.734676,4.134676,4.118869
0.9685618,3.734289,4.134289,4.121714
0.9758432,3.733912,4.133913,4.12425
0.9820635,3.733513,4.133513,4.126338
0.987707,3.732946,4.132946,4.128029
0.9939467,3.732564,4.132565,4.130143
0.9969485,3.732183,4.132184,4.130963
0.9989414,3.731796,4.131796,4.131373
0.9999146,3.731411,4.131411,4.131377
0.9999146,3.731033,4.131033,4.131033
0,4.131033,3.731033,4.131033
0.0005213423,4.130646,3.730646,4.130437
0.002117096,4.130266,3.730266,4.129419
0.004693548,4.129879,3.729878,4.128001
0.008335824,4.129304,3.729304,4.125969
0.01553413,4.128921,3.728921,4.122707
0.02149114,4.12854,3.728539,4.119943
0.02830781,4.128151,3.728151,4.116828
0.03612294,4.127764,3.727764,4.113315
0.04476857,4.127379,3.727379,4.109471
0.05419545,4.127001,3.727001,4.105323
0.06420682,4.126615,3.726614,4.100932
0.07517602,4.126229,3.726229,4.096159
0.08686217,4.125656,3.725656,4.090911
0.1054964,4.125278,3.725278,4.083079
0.1186019,4.124889,3.724889,4.077448
0.1326865,4.124505,3.724505,4.071431
0.1471968,4.124121,3.724121,4.065242
0.1622775,4.123738,3.723738,4.058827
0.1778273,4.123354,3.723355,4.052224
0.1939156,4.12297,3.72297,4.045404
0.2104974,4.122582,3.722583,4.038383
0.2276914,4.122007,3.722007,4.030931
0.253971,4.121624,3.721625,4.020036
0.2718935,4.121244,3.721244,4.012486
0.2900827,4.120858,3.720858,4.004825
0.3088358,4.120478,3.720478,3.996944
0.3275566,4.120096,3.720096,3.989074
0.3466562,4.11971,3.71971,3.981048
0.3661588,4.119328,3.719327,3.972864
0.3857156,4.118936,3.718935,3.964649
0.405899,4.118367,3.718367,3.956008
0.4354098,4.117983,3.717983,3.943819
0.4554873,4.117597,3.717597,3.935402
0.4757214,4.117216,3.717216,3.926928
0.4957176,4.116831,3.716831,3.918544
0.5159645,4.116447,3.716448,3.910062
0.5360687,4.116061,3.716061,3.901634
0.556281,4.11568,3.71568,3.893167
0.5761629,4.115294,3.715293,3.884828
0.5961903,4.114719,3.714719,3.876243
0.6257011,4.11434,3.71434,3.864059
0.6449504,4.113953,3.713953,3.855973
0.6643671,4.113573,3.713573,3.847826
0.6832409,4.113187,3.713187,3.83989
0.7020987,4.112802,3.712802,3.831963
0.7206234,4.112418,3.712418,3.824169
0.7387643,4.112034,3.712034,3.816528
0.7565552,4.111654,3.711654,3.809032
0.7737864,4.111072,3.711072,3.801557
0.7993442,4.110693,3.710693,3.790955
0.8154383,4.110308,3.710308,3.784132
0.8313097,4.109924,3.709924,3.7774
0.8465837,4.109542,3.709542,3.770909
0.861247,4.109158,3.709158,3.764659
0.8754351,4.108775,3.708775,3.7586
0.8889798,4.108388,3.708388,3.752796
0.901996,4.108002,3.708002,3.747204
0.9143273,4.107425,3.707425,3.741694
0.9314258,4.107046,3.707046,3.734475
0.9417761,4.106662,3.706662,3.729951
0.9514826,4.106278,3.706278,3.725685
0.9603878,4.105896,3.705895,3.72174
0.9684576,4.105509,3.705509,3.718126
0.9757367,4.105128,3.705128,3.714833
0.9820452,4.104742,3.704742,3.711924
0.9875093,4.104356,3.704356,3.709352
0.9920344,4.103781,3.703781,3.706967
0.9969337,4.103395,3.703395,3.704622
0.9989501,4.103012,3.703012,3.703432
